PositionLon,PositionLat,RoadID,RoadName,BIGVOLUME,BIGSPEED,CARVOLUME,CARSPEED,MOTORVOLUME,MOTORSPEED,AVGSPEED,FREESPD,InfoTime,InfoData
121.5234,25.06856,600523A,民族東路,1.0,57.0,7.0,61.0,9.0,62.0,61.0,6.0,2020-01-14 07:22:00,2020-01-14
121.50464,25.04774,200100,環河快速道路,0.0,0.0,27.0,48.0,0.0,0.0,48.0,36.0,2020-01-14 10:03:00,2020-01-14
121.52649,25.02774,600832A,金山南路二段,0.0,0.0,2.0,39.0,2.0,38.0,38.0,2.0,2020-01-14 20:22:00,2020-01-14
121.52705,25.04858,600844A,長安東路一段,1.0,64.0,2.0,64.0,0.0,0.0,64.0,2.0,2020-01-14 09:30:00,2020-01-14
121.53883,25.00655,600672A,羅斯福路五段,0.0,0.0,4.0,53.0,0.0,0.0,53.0,3.0,2020-01-14 09:34:00,2020-01-14
121.52569,25.06085,600498A,林森北路,1.0,42.0,1.0,47.0,0.0,0.0,44.0,2.0,2020-01-14 01:24:00,2020-01-14
121.58507,25.05928,200090,環東大道,5.0,73.0,9.0,72.0,0.0,0.0,72.0,10.0,2020-01-14 15:11:00,2020-01-14
121.55964,25.06261,600530A,民權東路四段,3.0,58.0,16.0,59.0,0.0,0.0,59.0,16.0,2020-01-14 15:25:00,2020-01-14
121.53758,25.03905,200040,建國南北快速道路,4.0,58.0,31.0,58.0,0.0,0.0,58.0,24.0,2020-01-14 12:30:00,2020-01-14
121.51449,25.04671,600342A,忠孝西路一段,2.0,38.0,3.0,66.0,0.0,0.0,54.0,2.0,2020-01-14 16:38:00,2020-01-14
121.55744,25.02906,600171A,基隆路二段,2.0,81.0,21.0,30.0,0.0,0.0,34.0,68.0,2020-01-14 16:16:00,2020-01-14
121.57447,24.99505,600409A,新光路一段,0.0,0.0,7.0,50.0,0.0,0.0,50.0,5.0,2020-01-14 17:28:00,2020-01-14
121.59052,25.06718,600365A,成功路二段,0.0,0.0,3.0,49.0,0.0,0.0,49.0,2.0,2020-01-14 21:57:00,2020-01-14
121.55099,25.08179,600436A,明水路,0.0,0.0,2.0,51.0,0.0,0.0,51.0,1.0,2020-01-14 02:08:00,2020-01-14
121.53065,25.04273,600334A,忠孝東路二段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 22:03:00,2020-01-14
121.53014,25.0435,200080,新生高架道路,0.0,0.0,6.0,68.0,0.0,0.0,68.0,2.0,2020-01-14 13:29:00,2020-01-14
121.51197,25.08786,600043A,中正路,3.0,45.0,11.0,45.0,0.0,0.0,45.0,13.0,2020-01-14 10:16:00,2020-01-14
121.53083,25.05816,600538A,民生東路二段,0.0,0.0,3.0,56.0,0.0,0.0,56.0,2.0,2020-01-14 02:20:00,2020-01-14
121.56464,25.0358,600487A,松壽路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 04:30:00,2020-01-14
121.55778,25.04898,600083A,光復北路,2.0,35.0,4.0,33.0,0.0,0.0,34.0,8.0,2020-01-14 09:04:00,2020-01-14
121.61079,25.06504,600909A,南湖大橋,6.0,14.0,1.0,17.0,0.0,0.0,14.0,24.0,2020-01-14 13:24:00,2020-01-14
121.52385,25.05213,600118A,南京東路一段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 23:27:00,2020-01-14
121.511,25.02959,600154A,和平西路二段,1.0,31.0,7.0,36.0,5.0,50.0,41.0,7.0,2020-01-14 14:26:00,2020-01-14
121.5807,25.05692,200090,環東大道,1.0,81.0,7.0,81.0,0.0,0.0,81.0,5.0,2020-01-14 20:17:00,2020-01-14
121.51628,25.02558,600827A,重慶南路三段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 06:23:00,2020-01-14
121.49908,25.10525,200050,洲美快速道路,1.0,71.0,10.0,74.0,0.0,0.0,73.0,8.0,2020-01-14 18:19:00,2020-01-14
121.51125,25.02366,200010,水源快速道路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 11:45:00,2020-01-14
121.53102,25.01416,600350A,思源街,0.0,0.0,2.0,38.0,0.0,0.0,38.0,1.0,2020-01-14 11:29:00,2020-01-14
121.61405,25.05675,600012A,三重路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 02:52:00,2020-01-14
121.52706,25.05406,200080,新生高架道路,0.0,0.0,11.0,76.0,0.0,0.0,76.0,3.0,2020-01-14 17:09:00,2020-01-14
121.61119,25.05264,600340A,忠孝東路七段,0.0,0.0,3.0,64.0,0.0,0.0,64.0,1.0,2020-01-14 21:56:00,2020-01-14
121.53255,25.02191,600794A,辛亥路一段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 04:24:00,2020-01-14
121.52196,25.03684,600074A,信義路一段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 15:06:00,2020-01-14
121.48599,25.12186,600191A,大度路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 18:01:00,2020-01-14
121.6167,25.06293,200090,環東大道,1.0,76.0,15.0,85.0,0.0,0.0,84.0,10.0,2020-01-14 14:39:00,2020-01-14
121.54098,25.16784,600659A,竹子湖路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 22:09:00,2020-01-14
121.54681,25.0623,600529A,民權東路三段,3.0,47.0,4.0,42.0,7.0,62.0,53.0,4.0,2020-01-14 21:41:00,2020-01-14
121.49608,25.01652,200010,水源快速道路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 21:50:00,2020-01-14
121.57474,25.07087,600721A,舊宗路二段,1.0,58.0,6.0,46.0,1.0,81.0,51.0,5.0,2020-01-14 13:55:00,2020-01-14
121.5433,25.02346,600322A,復興南路二段,0.0,0.0,8.0,56.0,0.0,0.0,56.0,4.0,2020-01-14 08:22:00,2020-01-14
121.55232,25.06154,600530A,民權東路四段,0.0,0.0,22.0,43.0,0.0,0.0,43.0,8.0,2020-01-14 15:18:00,2020-01-14
121.51377,25.06974,600823A,重慶北路三段,0.0,0.0,1.0,25.0,0.0,0.0,25.0,0.0,2020-01-14 18:54:00,2020-01-14
121.53368,25.01549,600671A,羅斯福路四段,0.0,0.0,3.0,30.0,0.0,0.0,30.0,2.0,2020-01-14 14:41:00,2020-01-14
121.53883,25.00655,600672A,羅斯福路五段,0.0,0.0,2.0,57.0,0.0,0.0,57.0,1.0,2020-01-14 20:04:00,2020-01-14
121.51461,25.0492,200020,市民大道高架道路,2.0,51.0,24.0,47.0,0.0,0.0,47.0,30.0,2020-01-14 12:19:00,2020-01-14
121.51367,25.06524,600823A,重慶北路三段,0.0,0.0,11.0,48.0,0.0,0.0,48.0,15.0,2020-01-14 10:20:00,2020-01-14
121.53102,25.01416,600350A,思源街,0.0,0.0,3.0,43.0,0.0,0.0,43.0,2.0,2020-01-14 18:18:00,2020-01-14
121.54937,25.05963,600389A,敦化北路,1.0,32.0,2.0,37.0,0.0,0.0,35.0,2.0,2020-01-14 08:10:00,2020-01-14
121.50035,25.03016,600748A,萬大路,1.0,45.0,4.0,48.0,0.0,0.0,47.0,4.0,2020-01-14 12:23:00,2020-01-14
121.49699,25.03166,600776A,西園路二段,0.0,0.0,1.0,70.0,0.0,0.0,70.0,1.0,2020-01-14 01:17:00,2020-01-14
121.49992,25.11656,200050,洲美快速道路,0.0,0.0,2.0,83.0,0.0,0.0,83.0,0.0,2020-01-14 02:23:00,2020-01-14
121.52783,25.06761,200080,新生高架道路,0.0,0.0,7.0,73.0,0.0,0.0,73.0,3.0,2020-01-14 12:05:00,2020-01-14
121.49888,25.10216,200050,洲美快速道路,0.0,0.0,8.0,69.0,0.0,0.0,69.0,6.0,2020-01-14 22:18:00,2020-01-14
121.53291,25.05091,600493A,松江路,2.0,39.0,8.0,39.0,0.0,0.0,39.0,10.0,2020-01-14 15:27:00,2020-01-14
121.52537,25.08244,600030A,中山北路五段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 13:37:00,2020-01-14
121.52283,25.0328,600468A,杭州南路二段,1.0,41.0,0.0,0.0,0.0,0.0,41.0,2.0,2020-01-14 13:47:00,2020-01-14
121.49953,25.0922,600296A,延平北路六段,0.0,0.0,3.0,49.0,0.0,0.0,49.0,2.0,2020-01-14 06:59:00,2020-01-14
121.49699,25.03166,600776A,西園路二段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 15:26:00,2020-01-14
121.53935,25.02522,600150A,和平東路二段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 12:11:00,2020-01-14
121.53397,25.01394,200010,水源快速道路,0.0,0.0,6.0,54.0,0.0,0.0,54.0,3.0,2020-01-14 08:44:00,2020-01-14
121.52266,25.05534,600027A,中山北路二段,0.0,0.0,6.0,54.0,0.0,0.0,54.0,3.0,2020-01-14 08:32:00,2020-01-14
121.56978,25.05073,600170A,基隆路一段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 18:53:00,2020-01-14
121.55447,25.0604,600083A,光復北路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 20:03:00,2020-01-14
121.54829,25.02482,600393A,敦化南路二段,0.0,0.0,2.0,47.0,0.0,0.0,47.0,1.0,2020-01-14 09:00:00,2020-01-14
121.53402,25.02927,600427A,新生南路二段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 10:36:00,2020-01-14
121.49407,25.03116,600724A,艋舺大道,0.0,0.0,1.0,75.0,0.0,0.0,75.0,0.0,2020-01-14 04:24:00,2020-01-14
121.49699,25.03166,600776A,西園路二段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 10:10:00,2020-01-14
121.52386,25.05221,600118A,南京東路一段,0.0,0.0,1.0,71.0,0.0,0.0,71.0,0.0,2020-01-14 05:57:00,2020-01-14
121.52619,25.04744,200020,市民大道高架道路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 11:08:00,2020-01-14
121.56207,25.04877,600097A,八德路四段,0.0,0.0,4.0,29.0,0.0,0.0,29.0,6.0,2020-01-14 15:09:00,2020-01-14
121.50644,25.04293,600780A,西寧南路,1.0,40.0,2.0,37.0,1.0,47.0,40.0,0.0,2020-01-14 06:24:00,2020-01-14
121.56978,25.05073,600170A,基隆路一段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 16:41:00,2020-01-14
121.55878,25.0622,600530A,民權東路四段,0.0,0.0,1.0,42.0,3.0,45.0,44.0,0.0,2020-01-14 07:10:00,2020-01-14
121.49877,25.03108,600731A,莒光路,1.0,50.0,0.0,0.0,0.0,0.0,50.0,9.0,2020-01-14 10:37:00,2020-01-14
121.54837,25.03514,600392A,敦化南路一段,1.0,48.0,0.0,0.0,0.0,0.0,48.0,2.0,2020-01-14 17:34:00,2020-01-14
121.61517,25.04568,600626A,研究院路二段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 05:33:00,2020-01-14
121.58681,25.07858,600402A,文德路,2.0,35.0,1.0,35.0,0.0,0.0,35.0,1.0,2020-01-14 07:59:00,2020-01-14
121.53322,25.06844,200040,建國南北快速道路,0.0,0.0,6.0,82.0,0.0,0.0,82.0,3.0,2020-01-14 22:00:00,2020-01-14
121.52892,25.11713,600031A,中山北路六段,0.0,0.0,1.0,43.0,0.0,0.0,43.0,1.0,2020-01-14 19:33:00,2020-01-14
121.53935,25.02522,600150A,和平東路二段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 00:06:00,2020-01-14
121.57417,25.04931,600270A,市民大道六段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 05:59:00,2020-01-14
121.57309,25.0725,200070,堤頂大道,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 01:36:00,2020-01-14
121.57446,25.08026,600091A,內湖路一段,4.0,46.0,1.0,21.0,0.0,0.0,41.0,12.0,2020-01-14 12:15:00,2020-01-14
121.54829,25.02482,600393A,敦化南路二段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 03:36:00,2020-01-14
121.55841,25.08491,600091A,內湖路一段,0.0,0.0,5.0,46.0,0.0,0.0,46.0,2.0,2020-01-14 15:47:00,2020-01-14
121.50652,25.05072,200100,環河快速道路,0.0,0.0,13.0,62.0,0.0,0.0,62.0,6.0,2020-01-14 15:38:00,2020-01-14
121.56207,25.04877,600097A,八德路四段,0.0,0.0,2.0,26.0,0.0,0.0,26.0,6.0,2020-01-14 15:12:00,2020-01-14
121.53703,24.9981,200010,水源快速道路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 05:24:00,2020-01-14
121.52385,25.05213,600118A,南京東路一段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 12:08:00,2020-01-14
121.56624,25.0358,600487A,松壽路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 08:21:00,2020-01-14
121.53467,25.02488,600428A,新生南路三段,0.0,0.0,16.0,57.0,0.0,0.0,57.0,6.0,2020-01-14 07:28:00,2020-01-14
121.53106,25.04566,600267A,市民大道三段,3.0,21.0,16.0,21.0,0.0,0.0,21.0,40.0,2020-01-14 18:49:00,2020-01-14
121.49873,25.10583,200050,洲美快速道路,0.0,0.0,8.0,77.0,0.0,0.0,77.0,7.0,2020-01-14 18:58:00,2020-01-14
121.57309,25.07496,600574A,港墘路,0.0,0.0,6.0,38.0,0.0,0.0,38.0,13.0,2020-01-14 09:23:00,2020-01-14
121.53049,25.02038,200040,建國南北快速道路,0.0,0.0,14.0,66.0,0.0,0.0,66.0,6.0,2020-01-14 19:41:00,2020-01-14
121.5559,25.0546,600083A,光復北路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 08:20:00,2020-01-14
121.5559,25.0546,600083A,光復北路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 23:00:00,2020-01-14
121.53341,25.04447,600095A,八德路二段,7.0,37.0,2.0,38.0,0.0,0.0,38.0,15.0,2020-01-14 08:25:00,2020-01-14
121.5368,25.05119,600302A,建國北路一段,1.0,17.0,13.0,25.0,0.0,0.0,24.0,14.0,2020-01-14 11:33:00,2020-01-14
121.5251,25.08234,600030A,中山北路五段,0.0,0.0,19.0,55.0,0.0,0.0,55.0,8.0,2020-01-14 11:49:00,2020-01-14
121.53785,25.03384,200040,建國南北快速道路,0.0,0.0,2.0,54.0,0.0,0.0,54.0,1.0,2020-01-14 03:13:00,2020-01-14
121.61405,25.05675,600012A,三重路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 03:12:00,2020-01-14
121.49778,25.02013,600748A,萬大路,1.0,42.0,6.0,50.0,0.0,0.0,49.0,4.0,2020-01-14 10:15:00,2020-01-14
121.5131,25.06202,600822A,重慶北路二段,0.0,0.0,8.0,26.0,2.0,35.0,25.0,10.0,2020-01-14 20:48:00,2020-01-14
121.52734,25.03856,600060A,仁愛路二段,1.0,48.0,3.0,48.0,0.0,0.0,48.0,3.0,2020-01-14 07:11:00,2020-01-14
121.57419,25.05343,200090,環東大道,0.0,0.0,6.0,74.0,0.0,0.0,74.0,4.0,2020-01-14 20:50:00,2020-01-14
121.51439,25.05718,600542A,民生西路,1.0,62.0,1.0,65.0,0.0,0.0,64.0,2.0,2020-01-14 03:33:00,2020-01-14
121.51377,25.06974,600823A,重慶北路三段,1.0,3.0,7.0,18.0,3.0,11.0,14.0,37.0,2020-01-14 08:53:00,2020-01-14
121.51439,25.05718,600542A,民生西路,0.0,0.0,1.0,75.0,0.0,0.0,75.0,1.0,2020-01-14 06:02:00,2020-01-14
121.52283,25.0328,600468A,杭州南路二段,2.0,57.0,2.0,58.0,0.0,0.0,58.0,4.0,2020-01-14 13:24:00,2020-01-14
121.51903,25.04853,600265A,市民大道一段,0.0,0.0,1.0,39.0,2.0,51.0,47.0,2.0,2020-01-14 11:09:00,2020-01-14
121.52106,25.06842,600525A,民族西路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 10:40:00,2020-01-14
121.59849,25.05828,200090,環東大道,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-01-14 01:57:00,2020-01-14
121.529,25.09606,600043A,中正路,0.0,0.0,2.0,44.0,0.0,0.0,44.0,1.0,2020-01-14 06:52:00,2020-01-14
121.54447,25.07721,600890A,大直橋,0.0,0.0,8.0,55.0,0.0,0.0,55.0,9.0,2020-01-14 08:45:00,2020-01-14
121.53288,25.06636,600493A,松江路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 07:33:00,2020-01-14
121.53288,25.06636,600493A,松江路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 00:48:00,2020-01-14
121.54777,25.04506,200020,市民大道高架道路,0.0,0.0,20.0,65.0,0.0,0.0,65.0,19.0,2020-01-14 21:03:00,2020-01-14
121.51769,25.09025,600374A,承德路四段,2.0,49.0,6.0,56.0,1.0,50.0,53.0,6.0,2020-01-14 17:16:00,2020-01-14
121.54846,25.03979,600392A,敦化南路一段,0.0,0.0,2.0,50.0,0.0,0.0,50.0,1.0,2020-01-14 15:49:00,2020-01-14
121.52143,25.03852,600499A,林森南路,0.0,0.0,7.0,47.0,0.0,0.0,47.0,6.0,2020-01-14 01:28:00,2020-01-14
121.52361,25.04572,600498A,林森北路,0.0,0.0,1.0,26.0,0.0,0.0,26.0,1.0,2020-01-14 22:24:00,2020-01-14
121.5766,25.05457,200090,環東大道,0.0,0.0,8.0,88.0,0.0,0.0,88.0,5.0,2020-01-14 18:31:00,2020-01-14
121.52691,25.0328,600832A,金山南路二段,0.0,0.0,4.0,39.0,1.0,39.0,32.0,5.0,2020-01-14 19:24:00,2020-01-14
121.5403,24.99852,600672A,羅斯福路五段,5.0,38.0,13.0,38.0,0.0,0.0,38.0,22.0,2020-01-14 09:17:00,2020-01-14
121.54887,25.08949,600112A,北安路,0.0,0.0,8.0,35.0,0.0,0.0,35.0,12.0,2020-01-14 14:47:00,2020-01-14
121.558,25.00855,600797A,辛亥路四段,0.0,0.0,6.0,42.0,0.0,0.0,42.0,4.0,2020-01-14 21:40:00,2020-01-14
121.529,25.09606,600043A,中正路,0.0,0.0,6.0,51.0,6.0,64.0,57.0,6.0,2020-01-14 08:38:00,2020-01-14
121.52361,25.04572,600498A,林森北路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 04:09:00,2020-01-14
121.61079,25.06504,600909A,南湖大橋,2.0,20.0,3.0,27.0,0.0,0.0,24.0,71.0,2020-01-14 14:06:00,2020-01-14
121.55856,25.05847,600541A,民生東路五段,1.0,61.0,7.0,59.0,0.0,0.0,60.0,5.0,2020-01-14 22:23:00,2020-01-14
121.5446,25.04768,600095A,八德路二段,0.0,0.0,6.0,40.0,0.0,0.0,40.0,6.0,2020-01-14 18:11:00,2020-01-14
121.57314,25.04983,600097A,八德路四段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 12:52:00,2020-01-14
121.51191,25.08834,600043A,中正路,2.0,48.0,15.0,45.0,0.0,0.0,45.0,13.0,2020-01-14 16:37:00,2020-01-14
121.49869,25.03857,600502A,桂林路,0.0,0.0,10.0,30.0,0.0,0.0,30.0,12.0,2020-01-14 13:07:00,2020-01-14
121.5131,25.06202,600822A,重慶北路二段,5.0,24.0,11.0,21.0,1.0,25.0,22.0,18.0,2020-01-14 20:05:00,2020-01-14
121.55099,25.08179,600436A,明水路,0.0,0.0,3.0,56.0,0.0,0.0,56.0,2.0,2020-01-14 15:14:00,2020-01-14
121.5446,25.04768,600095A,八德路二段,0.0,0.0,4.0,39.0,0.0,0.0,39.0,4.0,2020-01-14 21:44:00,2020-01-14
121.61077,25.06556,600284A,康寧路三段,0.0,0.0,8.0,16.0,0.0,0.0,14.0,14.0,2020-01-14 08:54:00,2020-01-14
121.47438,25.12243,600192A,大度路二段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 10:53:00,2020-01-14
121.56207,25.04877,600097A,八德路四段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 23:14:00,2020-01-14
121.51257,25.08263,600824A,重慶北路四段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 20:38:00,2020-01-14
121.54303,25.04469,200020,市民大道高架道路,0.0,0.0,17.0,55.0,0.0,0.0,55.0,17.0,2020-01-14 18:14:00,2020-01-14
121.55964,25.06261,600530A,民權東路四段,1.0,53.0,9.0,59.0,0.0,0.0,59.0,7.0,2020-01-14 10:43:00,2020-01-14
121.519,25.07361,600373A,承德路三段,0.0,0.0,1.0,20.0,0.0,0.0,20.0,2.0,2020-01-14 01:34:00,2020-01-14
121.57341,25.04549,600546A,永吉路,0.0,0.0,8.0,46.0,0.0,0.0,46.0,6.0,2020-01-14 21:59:00,2020-01-14
121.51197,25.08786,600043A,中正路,0.0,0.0,4.0,43.0,0.0,0.0,43.0,2.0,2020-01-14 15:24:00,2020-01-14
121.5739,24.99044,600409A,新光路一段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 13:45:00,2020-01-14
121.55511,25.0119,600796A,辛亥路三段,0.0,0.0,2.0,39.0,0.0,0.0,40.0,3.0,2020-01-14 15:31:00,2020-01-14
121.57775,25.0219,200030,信義快速道路,0.0,0.0,4.0,65.0,0.0,0.0,65.0,4.0,2020-01-14 23:22:00,2020-01-14
121.53098,25.03837,600060A,仁愛路二段,0.0,0.0,18.0,42.0,0.0,0.0,42.0,16.0,2020-01-14 18:31:00,2020-01-14
121.57857,25.01618,200030,信義快速道路,0.0,0.0,13.0,93.0,0.0,0.0,93.0,3.0,2020-01-14 15:40:00,2020-01-14
121.49588,25.039,200100,環河快速道路,0.0,0.0,3.0,67.0,0.0,0.0,67.0,3.0,2020-01-14 15:22:00,2020-01-14
121.5234,25.06856,600523A,民族東路,3.0,50.0,8.0,48.0,5.0,50.0,49.0,6.0,2020-01-14 16:38:00,2020-01-14
121.57731,25.0627,600720A,舊宗路一段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 00:35:00,2020-01-14
121.51364,25.06736,600823A,重慶北路三段,0.0,0.0,3.0,54.0,0.0,0.0,54.0,1.0,2020-01-14 00:42:00,2020-01-14
121.53469,25.01061,600559A,汀州路三段,0.0,0.0,1.0,49.0,0.0,0.0,49.0,1.0,2020-01-14 10:25:00,2020-01-14
121.61079,25.06504,600909A,南湖大橋,2.0,33.0,1.0,40.0,2.0,54.0,42.0,2.0,2020-01-14 22:09:00,2020-01-14
121.56549,25.04297,600170A,基隆路一段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 00:33:00,2020-01-14
121.49925,25.09219,600296A,延平北路六段,2.0,67.0,7.0,65.0,0.0,0.0,66.0,4.0,2020-01-14 17:16:00,2020-01-14
121.54739,25.04488,600268A,市民大道四段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 05:11:00,2020-01-14
121.53255,25.02191,600794A,辛亥路一段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 20:55:00,2020-01-14
121.56909,25.05836,600178A,塔悠路,0.0,0.0,5.0,41.0,0.0,0.0,41.0,5.0,2020-01-14 21:18:00,2020-01-14
121.52196,25.03684,600074A,信義路一段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 03:04:00,2020-01-14
121.52449,25.1048,600031A,中山北路六段,0.0,0.0,17.0,26.0,1.0,55.0,27.0,46.0,2020-01-14 17:16:00,2020-01-14
121.5234,25.06856,600523A,民族東路,0.0,0.0,2.0,55.0,1.0,44.0,51.0,2.0,2020-01-14 09:35:00,2020-01-14
121.56659,25.04496,600170A,基隆路一段,0.0,0.0,20.0,33.0,0.0,0.0,33.0,10.0,2020-01-14 16:14:00,2020-01-14
121.61374,25.05279,600340A,忠孝東路七段,2.0,41.0,3.0,43.0,5.0,43.0,42.0,4.0,2020-01-14 07:28:00,2020-01-14
121.56156,25.07616,600511A,樂群一路,1.0,49.0,3.0,53.0,0.0,0.0,52.0,3.0,2020-01-14 22:10:00,2020-01-14
121.57658,24.98746,600379A,指南路二段,1.0,30.0,1.0,30.0,0.0,0.0,30.0,3.0,2020-01-14 14:20:00,2020-01-14
121.57857,25.01618,200030,信義快速道路,3.0,67.0,1.0,64.0,0.0,0.0,67.0,4.0,2020-01-14 17:02:00,2020-01-14
121.519,25.07361,600373A,承德路三段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 10:58:00,2020-01-14
121.53077,25.06241,600528A,民權東路二段,0.0,0.0,27.0,53.0,0.0,0.0,53.0,15.0,2020-01-14 09:25:00,2020-01-14
121.51364,25.06736,600823A,重慶北路三段,1.0,40.0,2.0,62.0,0.0,0.0,54.0,2.0,2020-01-14 10:14:00,2020-01-14
121.49407,25.03116,600724A,艋舺大道,0.0,0.0,5.0,50.0,0.0,0.0,50.0,3.0,2020-01-14 10:17:00,2020-01-14
121.48975,25.02691,200100,環河快速道路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 15:36:00,2020-01-14
121.55559,25.08488,600112A,北安路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 08:13:00,2020-01-14
121.56464,25.0358,600487A,松壽路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 16:29:00,2020-01-14
121.54903,25.0471,600392A,敦化南路一段,0.0,0.0,9.0,52.0,0.0,0.0,52.0,6.0,2020-01-14 17:17:00,2020-01-14
121.56951,25.04985,200090,環東大道,6.0,48.0,0.0,0.0,0.0,0.0,48.0,2.0,2020-01-14 21:01:00,2020-01-14
121.54845,25.04349,600392A,敦化南路一段,1.0,61.0,0.0,0.0,0.0,0.0,61.0,1.0,2020-01-14 00:04:00,2020-01-14
121.53763,25.03566,600305A,建國南路一段,0.0,0.0,1.0,53.0,0.0,0.0,53.0,1.0,2020-01-14 23:20:00,2020-01-14
121.52537,25.08244,600030A,中山北路五段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 01:17:00,2020-01-14
121.5131,25.06202,600822A,重慶北路二段,0.0,0.0,5.0,46.0,5.0,52.0,49.0,5.0,2020-01-14 00:16:00,2020-01-14
121.537,25.0463,200040,建國南北快速道路,0.0,0.0,3.0,49.0,0.0,0.0,49.0,3.0,2020-01-14 20:30:00,2020-01-14
121.51372,25.05301,600821A,重慶北路一段,0.0,0.0,1.0,63.0,0.0,0.0,63.0,1.0,2020-01-14 02:40:00,2020-01-14
121.52852,25.07798,600112A,北安路,0.0,0.0,2.0,44.0,0.0,0.0,44.0,3.0,2020-01-14 07:04:00,2020-01-14
121.54658,25.01958,600796A,辛亥路三段,0.0,0.0,14.0,52.0,0.0,0.0,52.0,7.0,2020-01-14 18:43:00,2020-01-14
121.49925,25.09219,600296A,延平北路六段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 22:24:00,2020-01-14
121.5912,25.06071,200090,環東大道,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 22:43:00,2020-01-14
121.52544,25.05316,600498A,林森北路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 18:54:00,2020-01-14
121.52892,25.11713,600031A,中山北路六段,0.0,0.0,7.0,48.0,0.0,0.0,48.0,11.0,2020-01-14 14:02:00,2020-01-14
